"MARKET","SITE","CXR","DDATE","RDATE","DSTP","RSTP","TYPE","BASE","TAXES","FARE","FEE","CURRENCY","QTS","REFERENCE","DCXR","RCXR","DFLIGHT","RFLIGHT","DTIME","RTIME","DROUTE","RROUTE","FLIGHT_CLASS","PASSENGERS","DBOOKING_CLASS","RBOOKING_CLASS","DOPERATING_CXR","ROPERATING_CXR","FIRST_PAGE_PRICE","DDURATION","RDURATION","FUEL_SURCHARGE","DCXRFLIGHT","RCXRFLIGHT","RESPONSE_TIME","PRICED_IN"
"SINTNA","AEG","MF","08/09/16","08/15/16","1","1","ECONOMY","412.27","267","679.27","0","SGD","07/25/16 16:07","","MF - MF","MF - MF","0874 - 8245","8246 - 0873","08:55","12:40","08:55 - SIN :: 12:50 - XMN / 16:15 - XMN :: 18:30 - TNA","12:40 - TNA :: 15:05 - XMN / 17:50 - XMN :: 22:10 - SIN","E","1","","","","","679.27","09:35","09:30","","MF0874 - MF8245","MF8246 - MF0873","Interstitial : 2; Listpage1 : 36",""
"SINTNA","ZUP","CZ","08/09/16","08/15/16","1","1","Economy","436.4","246.6","683","","SGD","07/25/16 16:07","","CZ - CZ","CZ - CZ","352 - 3707","3712 - 351","08:00","17:15","08:00 - SIN :: 11:50 - CAN / 17:25 - CAN :: 20:10 - TNA","17:15 - TNA :: 20:10 - CAN / 18:25 - CAN :: 22:30 - SIN","E","1","","","CZ - CZ","CZ - CZ","","","","","CZ352 - CZ3707","CZ3712 - CZ351","",""
"SINTNA","CHP_SG","CZ","08/09/16","08/15/16","1","1","ECONOMY","500","216.07","716.07","0","SGD","07/25/16 16:13","","CZ - CZ","CZ - CZ","352 - 3707","3712 - 353","08:00","17:15","08:00 - SIN :: 11:50 - CAN / 17:25 - CAN :: 20:10 - TNA","17:15 - TNA :: 20:10 - CAN / 08:40 - CAN :: 12:30 - SIN","E","1","","","","","716.07","12:10","19:15","","CZ352 - CZ3707","CZ3712 - CZ353","",""
"SINTNA","SKO_SG","CZ","08/09/16","08/15/16","1","1","","632.1","246.6","878.7","0","SGD","07/25/16 16:08","","CZ - CZ","CZ - CZ","352 - 3707","3510 - 351","08:00","12:10","08:00 - SIN :: 11:50 - CAN / 17:25 - CAN :: 20:10 - TNA","12:10 - TNA :: 14:55 - CAN / 18:25 - CAN :: 22:30 - SIN","E","1","","","CZ - CZ","CZ - CZ","878.7","12:10","10:20","","CZ352 - CZ3707","CZ3510 - CZ351","",""
"SINTNA","XPSG_LIVE","CZ","08/09/16","08/15/16","1","1","Coach","645","246.6","891.6","0","SGD","07/25/16 16:27","","CZ - CZ","CZ - CZ","352 - 3707","3510 - 351","08:00","12:10","08:00 - SIN :: 11:50 - CAN / 17:25 - CAN :: 20:10 - TNA","12:10 - TNA :: 14:55 - CAN / 18:25 - CAN :: 22:30 - SIN","E","1","Q - Q","K - U","","","891.6","12:10","10:20","","CZ352 - CZ3707","CZ3510 - CZ351","",""
"SINTNA","AEG","CZ","08/09/16","08/15/16","1","1","ECONOMY","647.99","246.6","894.59","0","SGD","07/25/16 16:07","","CZ - CZ","CZ - CZ","0352 - 3707","3510 - 0351","08:00","12:10","08:00 - SIN :: 11:50 - CAN / 17:25 - CAN :: 20:10 - TNA","12:10 - TNA :: 14:55 - CAN / 18:25 - CAN :: 22:30 - SIN","E","1","","","","","894.59","12:10","10:20","","CZ0352 - CZ3707","CZ3510 - CZ0351","Interstitial : 2; Listpage1 : 36",""
"SINTPE","CHP_SG","VN","08/09/16","08/15/16","1","1","ECONOMY","275","181.19","456.19","0","SGD","07/25/16 16:13","","VN - VN","VN - VN","650 - 570","571 - 655","13:10","07:45","13:10 - SIN :: 14:15 - SGN / 16:35 - SGN :: 21:05 - TPE","07:45 - TPE :: 10:15 - SGN / 14:30 - SGN :: 17:25 - SIN","E","1","","","","","456.19","07:55","09:40","","VN650 - VN570","VN571 - VN655","",""
"SINTPE","ZUP","VN","08/09/16","08/15/16","1","1","Economy","274.8","191.2","466","","SGD","07/25/16 16:08","","VN - VN","VN - VN","650 - 570","571 - 655","13:10","07:45","13:10 - SIN :: 14:15 - SGN / 16:35 - SGN :: 21:05 - TPE","07:45 - TPE :: 10:15 - SGN / 14:30 - SGN :: 17:25 - SIN","E","1","","","VN - VN","VN - VN","","","","","VN650 - VN570","VN571 - VN655","",""
"SINTPE","XPSG_LIVE","VN","08/09/16","08/15/16","1","1","Coach","275","191.2","466.2","0","SGD","07/25/16 16:27","","VN - VN","VN - VN","650 - 570","571 - 655","13:10","07:45","13:10 - SIN :: 14:15 - SGN / 16:35 - SGN :: 21:05 - TPE","07:45 - TPE :: 10:15 - SGN / 14:30 - SGN :: 17:25 - SIN","E","1","L - L","P - L","","","466.2","07:55","09:40","","VN650 - VN570","VN571 - VN655","",""
"SINTPE","SKO_SG","VN","08/09/16","08/15/16","1","1","","277.75","191.2","468.95","0","SGD","07/25/16 16:08","","VN - VN","VN - VN","650 - 570","571 - 655","13:10","07:45","13:10 - SIN :: 14:15 - SGN / 16:35 - SGN :: 21:05 - TPE","07:45 - TPE :: 10:15 - SGN / 14:30 - SGN :: 17:25 - SIN","E","1","","","VN - VN","VN - VN","468.95","07:55","09:40","","VN650 - VN570","VN571 - VN655","",""
"SINTPE","CHP_SG","TG","08/09/16","08/15/16","1","1","ECONOMY","203","282.59","485.59","0","SGD","07/25/16 16:13","","TG - TG","TG - TG","410 - 634","637 - 407","20:50","07:50","20:50 - SIN :: 22:10 - BKK / 07:10 - BKK :: 11:50 - TPE","07:50 - TPE :: 10:35 - BKK / 13:50 - BKK :: 17:05 - SIN","E","1","","","","","485.59","15:00","09:15","","TG410 - TG634","TG637 - TG407","",""
"SINTPE","ZUP","TG","08/09/16","08/15/16","1","1","Economy","193.2","302.8","496","","SGD","07/25/16 16:08","","TG - TG","TG - TG","410 - 634","637 - 407","20:50","07:50","20:50 - SIN :: 22:10 - BKK / 07:10 - BKK :: 11:50 - TPE","07:50 - TPE :: 10:35 - BKK / 13:50 - BKK :: 17:05 - SIN","E","1","","","TG - TG","TG - TG","","","","","TG410 - TG634","TG637 - TG407","",""
"SINTPE","CHP_SG","BR","08/09/16","08/15/16","0","0","ECONOMY","200","304.69","504.69","0","SGD","07/25/16 16:13","","BR","BR","226","225","13:10","07:40","13:10 - SIN :: 17:45 - TPE","07:40 - TPE :: 12:00 - SIN","E","1","","","","","504.69","04:35","04:20","","BR226","BR225","",""
"SINTPE","XPSG_LIVE","TG","08/09/16","08/15/16","1","1","Coach","203","302.8","505.8","0","SGD","07/25/16 16:27","","TG - TG","TG - TG","410 - 634","637 - 401","20:50","07:50","20:50 - SIN :: 22:10 - BKK / 07:10 - BKK :: 11:50 - TPE","07:50 - TPE :: 10:35 - BKK / 19:40 - BKK :: 22:55 - SIN","E","1","W - W","W - W","","","505.8","15:00","15:05","","TG410 - TG634","TG637 - TG401","",""
"SINTPE","SKO_SG","BR","08/09/16","08/15/16","0","0","","196","321.8","517.8","0","SGD","07/25/16 16:08","","BR","BR","226","225","13:10","07:40","13:10 - SIN :: 17:45 - TPE","07:40 - TPE :: 12:00 - SIN","E","1","","","BR","BR","517.8","04:35","04:20","","BR226","BR225","",""
"SINTPE","ZUP","BR","08/09/16","08/15/16","0","0","Economy","196.2","321.8","518","","SGD","07/25/16 16:08","","BR","BR","226","225","13:10","07:40","13:10 - SIN :: 17:45 - TPE","07:40 - TPE :: 12:00 - SIN","E","1","","","BR","BR","","","","","BR226","BR225","",""
"SINTPE","ZUP","MH","08/09/16","08/15/16","1","1","Economy","464.8","55.2","520","","SGD","07/25/16 16:08","","MH - MH","MH - MH","602 - 366","367 - 609","06:40","15:05","06:40 - SIN :: 07:40 - KUL / 09:10 - KUL :: 14:05 - TPE","15:05 - TPE :: 19:55 - KUL / 23:05 - KUL :: 00:05 - SIN","E","1","","","MH - MH","MH - MH","","","","","MH602 - MH366","MH367 - MH609","",""
"SINTPE","XPSG_LIVE","BR","08/09/16","08/15/16","0","0","Coach","200","321.8","521.8","0","SGD","07/25/16 16:27","","BR","BR","226","225","13:10","07:40","13:10 - SIN :: 17:45 - TPE","07:40 - TPE :: 12:00 - SIN","E","1","Q","Q","","","521.8","04:35","04:20","","BR226","BR225","",""
"SINTPE","AEG","VN","08/09/16","08/15/16","1","1","ECONOMY","341.18","191.2","532.38","0","SGD","07/25/16 16:07","","VN - VN","VN - VN","0650 - 0570","0579 - 0661","13:10","07:30","13:10 - SIN :: 14:15 - SGN / 16:35 - SGN :: 21:05 - TPE","07:30 - TPE :: 09:25 - HAN / 10:40 - HAN :: 14:50 - SIN","E","1","","","","","532.38","07:55","07:20","","VN0650 - VN0570","VN0579 - VN0661","Interstitial : 1; Listpage1 : 34",""
"SINTPE","AEG","BR","08/09/16","08/15/16","0","0","ECONOMY","211.2","321.8","533","0","SGD","07/25/16 16:07","","BR","BR","0216","0225","15:10","07:40","15:10 - SIN :: 20:00 - TPE","07:40 - TPE :: 12:00 - SIN","E","1","","","","","533","04:50","04:20","","BR0216","BR0225","Interstitial : 1; Listpage1 : 34",""
"SINTPE","CHP_SG","CI","08/09/16","08/15/16","0","0","ECONOMY","240","302.25","542.25","0","SGD","07/25/16 16:13","","CI","CI","752","753","10:25","07:50","10:25 - SIN :: 15:10 - TPE","07:50 - TPE :: 12:25 - SIN","E","1","","","","","542.25","04:45","04:35","","CI752","CI753","",""
"SINTPE","SKO_SG","CI","08/09/16","08/15/16","0","0","","235.2","321.8","557","0","SGD","07/25/16 16:08","","CI","CI","752","753","10:25","07:50","10:25 - SIN :: 15:10 - TPE","07:50 - TPE :: 12:25 - SIN","E","1","","","CI","CI","557","04:45","04:35","","CI752","CI753","",""
"SINTPE","ZUP","CI","08/09/16","08/15/16","0","0","Economy","235.2","321.8","557","","SGD","07/25/16 16:08","","CI","CI","752","753","10:25","07:50","10:25 - SIN :: 15:10 - TPE","07:50 - TPE :: 12:25 - SIN","E","1","","","CI","CI","","","","","CI752","CI753","",""
"SINTPE","XPSG_LIVE","CI","08/09/16","08/15/16","0","0","Coach","240","321.8","561.8","0","SGD","07/25/16 16:27","","CI","CI","754","753","13:25","07:50","13:25 - SIN :: 18:20 - TPE","07:50 - TPE :: 12:25 - SIN","E","1","X","X","","","561.8","04:55","04:35","","CI754","CI753","",""
"SINTPE","CHP_SG","MH","08/09/16","08/15/16","1","1","ECONOMY","550","17.67","567.67","0","SGD","07/25/16 16:13","","MH - MH","MH - MH","5720 - 366","367 - 5733","06:00","15:05","06:00 - SIN :: 06:55 - KUL / 09:10 - KUL :: 14:05 - TPE","15:05 - TPE :: 19:55 - KUL / 21:45 - KUL :: 22:40 - SIN","E","1","","","MI - MH","MH - MI","567.67","08:05","07:35","","MH5720 - MH366","MH367 - MH5733","",""
"SINTPE","AEG","CI","08/09/16","08/15/16","0","0","ECONOMY","250.01","321.8","571.81","0","SGD","07/25/16 16:07","","CI","CI","0754","0751","13:25","14:15","13:25 - SIN :: 18:20 - TPE","14:15 - TPE :: 19:15 - SIN","E","1","","","","","571.81","04:55","05:00","","CI0754","CI0751","Interstitial : 1; Listpage1 : 34",""
"SINTPE","XPSG_LIVE","MH","08/09/16","08/15/16","1","1","Coach","550","55.2","605.2","0","SGD","07/25/16 16:27","","MH - MH","MH - MH","602 - 366","367 - 609","06:40","15:05","06:40 - SIN :: 07:40 - KUL / 09:10 - KUL :: 14:05 - TPE","15:05 - TPE :: 19:55 - KUL / 23:05 - KUL :: 00:05 - SIN","E","1","L - Q","S - L","","","605.2","07:25","09:00","","MH602 - MH366","MH367 - MH609","",""
"SINTPE","SKO_SG","MH","08/09/16","08/15/16","1","1","","555.5","55.2","610.7","0","SGD","07/25/16 16:08","","MH - MH","MH - MH","602 - 366","367 - 5733","06:40","15:05","06:40 - SIN :: 07:40 - KUL / 09:10 - KUL :: 14:05 - TPE","15:05 - TPE :: 19:55 - KUL / 21:45 - KUL :: 22:40 - SIN","E","1","","","MH - MH","MH - MI","610.7","07:25","07:35","","MH602 - MH366","MH367 - MH5733","",""
"SINTPE","AEG","MH","08/09/16","08/15/16","1","1","ECONOMY","568.09","55.2","623.29","0","SGD","07/25/16 16:07","","MH - MH","MH - MH","0602 - 0366","0367 - 0609","06:40","15:05","06:40 - SIN :: 07:40 - KUL / 09:10 - KUL :: 14:05 - TPE","15:05 - TPE :: 19:55 - KUL / 23:05 - KUL :: 00:05 - SIN","E","1","","","","","623.29","07:25","09:00","","MH0602 - MH0366","MH0367 - MH0609","Interstitial : 1; Listpage1 : 34",""
"SINTPE","SKO_SG","TG","08/09/16","08/15/16","1","1","","327.32","302.8","630.12","0","SGD","07/25/16 16:08","","TG - TG","TG - TG","404 - 636","637 - 407","12:25","07:50","12:25 - SIN :: 13:45 - BKK / 17:40 - BKK :: 22:20 - TPE","07:50 - TPE :: 10:35 - BKK / 13:50 - BKK :: 17:05 - SIN","E","1","","","TG - TG","TG - TG","630.12","09:55","09:15","","TG404 - TG636","TG637 - TG407","",""
"SINTPE","CHP_SG","CX","08/09/16","08/15/16","1","1","ECONOMY","596","44.98","640.98","0","SGD","07/25/16 16:13","","CX - CX","CX - CX","650 - 406","421 - 635","06:45","11:55","06:45 - SIN :: 10:40 - HKG / 12:15 - HKG :: 14:15 - TPE","11:55 - TPE :: 13:55 - HKG / 15:20 - HKG :: 19:10 - SIN","E","1","","","","","640.98","07:30","07:15","","CX650 - CX406","CX421 - CX635","",""
"SINTPE","AEG","TG","08/09/16","08/15/16","1","1","ECONOMY","340.82","302.8","643.62","0","SGD","07/25/16 16:07","","TG - TG","TG - TG","0404 - 0636","0637 - 0407","12:25","07:50","12:25 - SIN :: 13:45 - BKK / 17:40 - BKK :: 22:20 - TPE","07:50 - TPE :: 10:35 - BKK / 13:50 - BKK :: 17:05 - SIN","E","1","","","","","643.62","09:55","09:15","","TG0404 - TG0636","TG0637 - TG0407","Interstitial : 1; Listpage1 : 34",""
"SINTPE","ZUP","CX","08/09/16","08/15/16","1","1","Economy","595.8","55.2","651","","SGD","07/25/16 16:08","","CX - CX","CX - CX","690 - 470","463 - 759","12:45","06:05","12:45 - SIN :: 16:45 - HKG / 17:45 - HKG :: 19:45 - TPE","06:05 - TPE :: 07:45 - HKG / 08:45 - HKG :: 12:35 - SIN","E","1","","","CX - CX","CX - CX","","","","","CX690 - CX470","CX463 - CX759","",""
"SINTPE","XPSG_LIVE","CX","08/09/16","08/15/16","1","1","Coach","596","55.2","651.2","0","SGD","07/25/16 16:27","","CX - CX","CX - CX","690 - 5482","463 - 759","12:45","06:05","12:45 - SIN :: 16:45 - HKG / 18:15 - HKG :: 20:10 - TPE","06:05 - TPE :: 07:45 - HKG / 08:45 - HKG :: 12:35 - SIN","E","1","V - V","V - V","","","651.2","07:25","06:30","","CX690 - CX5482","CX463 - CX759","",""
"SINTPE","SKO_SG","CX","08/09/16","08/15/16","1","1","","601.96","55.2","657.16","0","SGD","07/25/16 16:08","","CX - CX","CX - CX","714 - 5486","421 - 635","01:20","11:55","01:20 - SIN :: 05:10 - HKG / 08:05 - HKG :: 09:55 - TPE","11:55 - TPE :: 13:55 - HKG / 15:20 - HKG :: 19:10 - SIN","E","1","","","CX - KA","CX - CX","657.16","08:35","07:15","","CX714 - CX5486","CX421 - CX635","",""
"SINTPE","AEG","CX","08/09/16","08/15/16","1","1","ECONOMY","615.08","55.2","670.28","0","SGD","07/25/16 16:07","","CX - CX","CX - CX","0734 - 0408","0565 - 0711","16:05","13:45","16:05 - SIN :: 20:00 - HKG / 22:50 - HKG :: 00:35 - TPE","13:45 - TPE :: 15:45 - HKG / 16:40 - HKG :: 20:30 - SIN","E","1","","","","","670.28","08:30","06:45","","CX0734 - CX0408","CX0565 - CX0711","Interstitial : 1; Listpage1 : 34",""
"SINTPE","ZUP","CZ","08/09/16","08/15/16","1","1","Economy","465","287","752","","SGD","07/25/16 16:08","","CZ - CZ","CZ - CZ","352 - 3097","3098 - 351","08:00","14:30","08:00 - SIN :: 11:50 - CAN / 11:30 - CAN :: 13:30 - TPE","14:30 - TPE :: 16:35 - CAN / 18:25 - CAN :: 22:30 - SIN","E","1","","","CZ - CZ","CZ - CZ","","","","","CZ352 - CZ3097","CZ3098 - CZ351","",""
"SINTPE","CHP_SG","CZ","08/09/16","08/15/16","1","1","ECONOMY","529","269.14","798.14","0","SGD","07/25/16 16:13","","CZ - CZ","CZ - CZ","3040 - 3097","3098 - 351","17:50","14:30","17:50 - SIN :: 22:00 - CAN / 11:30 - CAN :: 13:30 - TPE","14:30 - TPE :: 16:35 - CAN / 18:25 - CAN :: 22:30 - SIN","E","1","","","","","798.14","19:40","08:00","","CZ3040 - CZ3097","CZ3098 - CZ351","",""
"SINTPE","XPSG_LIVE","SQ","08/09/16","08/15/16","0","0","Coach","510","349","859","0","SGD","07/25/16 16:27","","SQ","SQ","878","877","11:55","14:25","11:55 - SIN :: 16:40 - TPE","14:25 - TPE :: 18:50 - SIN","E","1","N","N","","","859","04:45","04:25","","SQ878","SQ877","",""
"SINTPE","ZUP","SQ","08/09/16","08/15/16","0","0","Economy","510","349","859","","SGD","07/25/16 16:08","","SQ","SQ","878","877","11:55","14:25","11:55 - SIN :: 16:40 - TPE","14:25 - TPE :: 18:50 - SIN","E","1","","","SQ","SQ","","","","","SQ878","SQ877","",""
"SINTPE","CHP_SG","SQ","08/09/16","08/15/16","0","0","ECONOMY","510","352.93","862.93","0","SGD","07/25/16 16:13","","SQ","SQ","876","877","08:20","14:25","08:20 - SIN :: 13:20 - TPE","14:25 - TPE :: 18:50 - SIN","E","1","","","","","862.93","05:00","04:25","","SQ876","SQ877","",""
"SINTPE","SKO_SG","SQ","08/09/16","08/15/16","0","0","","515.1","349","864.1","0","SGD","07/25/16 16:08","","SQ","SQ","876","879","08:20","17:45","08:20 - SIN :: 13:20 - TPE","17:45 - TPE :: 22:10 - SIN","E","1","","","SQ","SQ","864.1","05:00","04:25","","SQ876","SQ879","",""
"SINTRV","CHP_SG","AI","08/09/16","08/15/16","1","1","ECONOMY","190","317.49","507.49","0","SGD","07/25/16 16:14","","AI - AI","AI - AI","347 - 263","968 - 346","09:00","06:35","09:00 - SIN :: 10:25 - MAA / 07:00 - MAA :: 08:10 - TRV","06:35 - TRV :: 07:25 - MAA / 11:30 - MAA :: 17:55 - SIN","E","1","","","","","507.49","25:40","08:50","","AI347 - AI263","AI968 - AI346","",""
"SINTRV","ZUP","AI","08/09/16","08/15/16","1","1","Economy","186.2","331.8","518","","SGD","07/25/16 16:08","","AI - AI","AI - AI","347 - 967","968 - 346","09:00","06:35","09:00 - SIN :: 10:25 - MAA / 16:30 - MAA :: 17:40 - TRV","06:35 - TRV :: 07:25 - MAA / 11:30 - MAA :: 17:55 - SIN","E","1","","","AI - AI","AI - AI","","","","","AI347 - AI967","AI968 - AI346","",""
"SINTRV","XPSG_LIVE","AI","08/09/16","08/15/16","1","1","Coach","190","331.8","521.8","0","SGD","07/25/16 16:27","","AI - AI","AI - AI","347 - 967","968 - 346","09:00","06:35","09:00 - SIN :: 10:25 - MAA / 16:30 - MAA :: 17:40 - TRV","06:35 - TRV :: 07:25 - MAA / 11:30 - MAA :: 17:55 - SIN","E","1","S - Q","Q - S","","","521.8","11:10","08:50","","AI347 - AI967","AI968 - AI346","",""
"SINTRV","SKO_SG","AI","08/09/16","08/15/16","1","1","","191.9","331.8","523.7","0","SGD","07/25/16 16:09","","AI - AI","AI - AI","347 - 967","968 - 346","09:00","06:35","09:00 - SIN :: 10:25 - MAA / 16:30 - MAA :: 17:40 - TRV","06:35 - TRV :: 07:25 - MAA / 11:30 - MAA :: 17:55 - SIN","E","1","","","AI - AI","AI - AI","523.7","11:10","08:50","","AI347 - AI967","AI968 - AI346","",""
"SINTRV","CHP_SG","9W","08/09/16","08/15/16","1","1","ECONOMY","195","331.62","526.62","0","SGD","07/25/16 16:14","","9W - 9W","9W - 9W","9 - 388","824 - 18","11:15","06:10","11:15 - SIN :: 14:10 - BOM / 11:45 - BOM :: 14:00 - TRV","06:10 - TRV :: 10:45 - DEL / 09:45 - DEL :: 18:10 - SIN","E","1","","","","","526.62","29:15","33:30","","9W9 - 9W388","9W824 - 9W18","",""
"SINTRV","SKO_SG","9W","08/09/16","08/15/16","1","1","","195","341.5","536.5","0","SGD","07/25/16 16:09","","9W - 9W","9W - 9W","9 - 388","389 - 10","11:15","14:40","11:15 - SIN :: 14:10 - BOM / 11:45 - BOM :: 14:00 - TRV","14:40 - TRV :: 16:55 - BOM / 09:55 - BOM :: 18:10 - SIN","E","1","","","9W - 9W","9W - 9W","536.5","29:15","25:00","","9W9 - 9W388","9W389 - 9W10","",""
"SINTRV","XPSG_LIVE","9W","08/09/16","08/15/16","1","1","Coach","195","341.5","536.5","0","SGD","07/25/16 16:27","","9W - 9W","9W - 9W","11 - 388","389 - 12","20:05","14:40","20:05 - SIN :: 23:05 - BOM / 11:45 - BOM :: 14:00 - TRV","14:40 - TRV :: 16:55 - BOM / 01:15 - BOM :: 09:25 - SIN","E","1","W - W","W - W","","","536.5","20:25","16:15","","9W11 - 9W388","9W389 - 9W12","",""
"SINTRV","ZUP","9W","08/09/16","08/15/16","1","1","Economy","195.5","341.5","537","","SGD","07/25/16 16:08","","9W - 9W","9W - 9W","11 - 388","389 - 12","20:05","14:40","20:05 - SIN :: 23:05 - BOM / 11:45 - BOM :: 14:00 - TRV","14:40 - TRV :: 16:55 - BOM / 01:15 - BOM :: 09:25 - SIN","E","1","","","9W - 9W","9W - 9W","","","","","9W11 - 9W388","9W389 - 9W12","",""
"SINTRV","AEG","9W","08/09/16","08/15/16","1","1","ECONOMY","211.62","341.5","553.12","0","SGD","07/25/16 16:06","","9W - 9W","9W - 9W","0009 - 0388","0389 - 0012","11:15","14:40","11:15 - SIN :: 14:10 - BOM / 11:45 - BOM :: 14:00 - TRV","14:40 - TRV :: 16:55 - BOM / 01:15 - BOM :: 09:25 - SIN","E","1","","","","","553.12","28:45","16:45","","9W0009 - 9W0388","9W0389 - 9W0012","Interstitial : 2; Listpage1 : 28",""
"SINTRV","ZUP","UL","08/09/16","08/15/16","1","1","Economy","433.2","393.8","827","","SGD","07/25/16 16:08","","UL - UL","UL - UL","309 - 161","162 - 308","20:30","09:55","20:30 - SIN :: 21:50 - CMB / 07:45 - CMB :: 08:45 - TRV","09:55 - TRV :: 10:55 - CMB / 12:15 - CMB :: 18:55 - SIN","E","1","","","UL - UL","UL - UL","","","","","UL309 - UL161","UL162 - UL308","",""
"SINTRV","SKO_SG","UL","08/09/16","08/15/16","1","1","","447.43","393.8","841.23","0","SGD","07/25/16 16:09","","UL - UL","UL - UL","307 - 161","162 - 302","09:45","09:55","09:45 - SIN :: 11:05 - CMB / 07:45 - CMB :: 08:45 - TRV","09:55 - TRV :: 10:55 - CMB / 07:25 - CMB :: 14:05 - SIN","E","1","","","UL - UL","UL - UL","841.23","25:30","25:40","","UL307 - UL161","UL162 - UL302","",""
"SINTRV","CHP_SG","UL","08/09/16","08/15/16","1","1","ECONOMY","548","337.29","885.29","0","SGD","07/25/16 16:14","","UL - UL","UL - UL","307 - 161","162 - 308","09:45","09:55","09:45 - SIN :: 11:05 - CMB / 07:45 - CMB :: 08:45 - TRV","09:55 - TRV :: 10:55 - CMB / 12:15 - CMB :: 18:55 - SIN","E","1","","","","","885.29","25:30","06:30","","UL307 - UL161","UL162 - UL308","",""
"SINTRZ","SKO_SG","OD","08/09/16","08/15/16","1","1","","179.55","73.4","252.95","0","SGD","07/25/16 16:09","","OD - OD","OD - OD","802 - 223","222 - 805","10:10","10:35","10:10 - SIN :: 11:10 - KUL / 21:20 - KUL :: 22:35 - TRZ","10:35 - TRZ :: 17:00 - KUL / 19:40 - KUL :: 20:40 - SIN","E","1","","","OD - OD","OD - OD","252.95","14:55","07:35","","OD802 - OD223","OD222 - OD805","",""
"SINTRZ","CHP_SG","OD","08/09/16","08/15/16","1","1","ECONOMY","203","51.94","254.94","0","SGD","07/25/16 16:14","","OD - OD","OD - OD","808 - 223","222 - 805","17:00","10:35","17:00 - SIN :: 18:00 - KUL / 21:20 - KUL :: 22:35 - TRZ","10:35 - TRZ :: 17:00 - KUL / 19:40 - KUL :: 20:40 - SIN","E","1","","","","","254.94","08:05","07:35","","OD808 - OD223","OD222 - OD805","",""
"SINTRZ","ZUP","OD","08/09/16","08/15/16","1","1","Economy","189.6","73.4","263","","SGD","07/25/16 16:08","","OD - OD","OD - OD","808 - 223","222 - 805","17:00","10:35","17:00 - SIN :: 18:00 - KUL / 21:20 - KUL :: 22:35 - TRZ","10:35 - TRZ :: 17:00 - KUL / 19:40 - KUL :: 20:40 - SIN","E","1","","","OD - OD","OD - OD","","","","","OD808 - OD223","OD222 - OD805","",""
"SINTRZ","XPSG_LIVE","OD","08/09/16","08/15/16","1","1","Coach","190","73.4","263.4","0","SGD","07/25/16 16:28","","OD - OD","OD - OD","804 - 223","222 - 805","12:20","10:35","12:20 - SIN :: 13:20 - KUL / 21:20 - KUL :: 22:35 - TRZ","10:35 - TRZ :: 17:00 - KUL / 19:40 - KUL :: 20:40 - SIN","E","1","V - X","X - V","","","263.4","12:45","07:35","","OD804 - OD223","OD222 - OD805","",""
"SINTRZ","AEG","OD","08/09/16","08/15/16","1","1","ECONOMY","196.17","73.4","269.57","0","SGD","07/25/16 16:06","","OD - OD","OD - OD","0808 - 0223","0222 - 0805","17:00","10:35","17:00 - SIN :: 18:00 - KUL / 21:20 - KUL :: 22:35 - TRZ","10:35 - TRZ :: 17:00 - KUL / 19:40 - KUL :: 20:40 - SIN","E","1","","","","","269.57","07:35","08:05","","OD0808 - OD0223","OD0222 - OD0805","Interstitial : 2; Listpage1 : 28",""
"SINTRZ","ZUP","9W","08/09/16","08/15/16","1","1","Economy","39.7","335.3","375","","SGD","07/25/16 16:08","","9W - 9W","9W - 9W","15 - 2407","2751 - 16","10:25","11:50","10:25 - SIN :: 12:05 - MAA / 16:20 - MAA :: 17:25 - TRZ","11:50 - TRZ :: 12:55 - MAA / 02:05 - MAA :: 08:50 - SIN","E","1","","","9W - 9W","9W - 9W","","","","","9W15 - 9W2407","9W2751 - 9W16","",""
"SINTRZ","CHP_SG","9W","08/09/16","08/15/16","1","1","ECONOMY","75","328.45","403.45","0","SGD","07/25/16 16:14","","9W - 9W","9W - 9W","15 - 2407","2751 - 16","10:25","11:50","10:25 - SIN :: 12:05 - MAA / 16:20 - MAA :: 17:25 - TRZ","11:50 - TRZ :: 12:55 - MAA / 02:05 - MAA :: 08:50 - SIN","E","1","","","","","403.45","09:30","18:30","","9W15 - 9W2407","9W2751 - 9W16","",""
"SINTRZ","SKO_SG","9W","08/09/16","08/15/16","1","1","","113","335.3","448.3","0","SGD","07/25/16 16:09","","9W - 9W","9W - 9W","15 - 2407","2790 - 16","10:25","21:40","10:25 - SIN :: 12:05 - MAA / 16:20 - MAA :: 17:25 - TRZ","21:40 - TRZ :: 22:45 - MAA / 02:05 - MAA :: 08:50 - SIN","E","1","","","9W - 9W","9W - 9W","448.3","09:30","08:40","","9W15 - 9W2407","9W2790 - 9W16","",""
"SINTRZ","XPSG_LIVE","9W","08/09/16","08/15/16","1","1","Coach","113","335.3","448.3","0","SGD","07/25/16 16:28","","9W - 9W","9W - 9W","15 - 2407","2408 - 16","10:25","17:50","10:25 - SIN :: 12:05 - MAA / 16:20 - MAA :: 17:25 - TRZ","17:50 - TRZ :: 18:55 - MAA / 02:05 - MAA :: 08:50 - SIN","E","1","W - W","H - H","","","448.3","09:30","12:30","","9W15 - 9W2407","9W2408 - 9W16","",""
